pattern,hier_cell,lut,ff,dsp,slr,bbox
l1_root_channel,grp_l1_root_channel_false_15_true_s_fu_4826/add_18s_18s_18_2_0_U3280/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_15_true_s_fu_4826/add_18s_18s_18_2_0_U3280/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_15_true_s_fu_4826/add_18s_18s_18_2_0_U3281/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_15_true_s_fu_4826/add_18s_18s_18_2_0_U3281/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_15_true_s_fu_4826/add_18s_18s_18_2_0_U3282/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_15_true_s_fu_4826/add_18s_18s_18_2_0_U3282/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_15_true_s_fu_4826/add_18s_18s_18_2_0_U3283/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_15_true_s_fu_4826/add_18s_18s_18_2_0_U3283/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_15_true_s_fu_4826/add_18s_18s_18_2_0_U3284/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_15_true_s_fu_4826/add_18s_18s_18_2_0_U3284/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_15_true_s_fu_4826/add_18s_18s_18_2_0_U3285/u1,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_15_true_s_fu_4826/add_18s_18s_18_2_0_U3285/u2,9,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3494,11,15,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3495,11,15,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3496,11,15,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3497,11,15,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3498,11,15,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3499,11,15,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3500,11,15,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3501,11,15,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_2s_10_4_0_U3415,0,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_2s_10_4_0_U3423,0,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_2s_10_4_0_U3431,0,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_2s_10_4_0_U3439,0,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_2s_10_4_0_U3447,0,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_2s_10_4_0_U3455,0,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_2s_10_4_0_U3463,0,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_2s_10_4_0_U3471,0,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_3ns_11_4_0_U3417,2,13,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_3ns_11_4_0_U3425,2,13,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_3ns_11_4_0_U3433,2,13,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_3ns_11_4_0_U3441,2,13,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_3ns_11_4_0_U3449,2,13,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_3ns_11_4_0_U3457,2,13,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_3ns_11_4_0_U3465,2,13,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_3ns_11_4_0_U3473,2,13,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_3s_11_4_0_U3420,5,21,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_3s_11_4_0_U3428,5,21,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_3s_11_4_0_U3436,5,21,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_3s_11_4_0_U3444,5,21,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_3s_11_4_0_U3452,5,21,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_3s_11_4_0_U3460,5,21,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_3s_11_4_0_U3468,5,21,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_3s_11_4_0_U3476,5,21,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_4ns_12_4_0_U3419,3,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_4ns_12_4_0_U3427,3,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_4ns_12_4_0_U3435,3,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_4ns_12_4_0_U3443,3,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_4ns_12_4_0_U3451,3,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_4ns_12_4_0_U3459,3,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_4ns_12_4_0_U3467,3,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_4ns_12_4_0_U3475,3,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_4s_12_4_0_U3478,6,18,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_4s_12_4_0_U3480,6,18,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_4s_12_4_0_U3482,6,18,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_4s_12_4_0_U3484,6,18,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_4s_12_4_0_U3486,6,18,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_4s_12_4_0_U3488,6,18,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_4s_12_4_0_U3490,6,18,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_4s_12_4_0_U3492,6,18,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5ns_13_4_0_U3414,13,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5ns_13_4_0_U3422,13,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5ns_13_4_0_U3430,13,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5ns_13_4_0_U3438,13,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5ns_13_4_0_U3446,13,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5ns_13_4_0_U3454,13,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5ns_13_4_0_U3462,13,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5ns_13_4_0_U3470,13,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5ns_13_4_0_U3479,13,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5ns_13_4_0_U3481,13,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5ns_13_4_0_U3483,13,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5ns_13_4_0_U3485,13,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5ns_13_4_0_U3487,13,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5ns_13_4_0_U3489,13,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5ns_13_4_0_U3491,13,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5ns_13_4_0_U3493,13,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5s_13_4_0_U3418,7,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5s_13_4_0_U3421,10,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5s_13_4_0_U3426,7,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5s_13_4_0_U3429,10,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5s_13_4_0_U3434,7,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5s_13_4_0_U3437,10,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5s_13_4_0_U3442,7,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5s_13_4_0_U3445,10,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5s_13_4_0_U3450,7,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5s_13_4_0_U3453,10,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5s_13_4_0_U3458,7,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5s_13_4_0_U3461,10,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5s_13_4_0_U3466,7,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5s_13_4_0_U3469,10,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5s_13_4_0_U3474,7,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_5s_13_4_0_U3477,10,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_6ns_14_4_0_U3416,9,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_6ns_14_4_0_U3424,9,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_6ns_14_4_0_U3432,9,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_6ns_14_4_0_U3440,9,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_6ns_14_4_0_U3448,9,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_6ns_14_4_0_U3456,9,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_6ns_14_4_0_U3464,9,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/mul_8s_6ns_14_4_0_U3472,9,24,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3494/u1,3,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3494/u2,8,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3495/u1,3,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3495/u2,8,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3496/u1,3,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3496/u2,8,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3497/u1,3,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3497/u2,8,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3498/u1,3,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3498/u2,8,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3499/u1,3,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3499/u2,8,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3500/u1,3,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3500/u2,8,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3501/u1,3,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_16_true_s_fu_4958/add_15s_15s_15_2_0_U3501/u2,8,0,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/add_18s_18s_18_2_0_U3737,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/add_18s_18s_18_2_0_U3738,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/add_18s_18s_18_2_0_U3739,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/add_18s_18s_18_2_0_U3740,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/add_18s_18s_18_2_0_U3741,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/add_18s_18s_18_2_0_U3742,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/add_18s_18s_18_2_0_U3743,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/add_18s_18s_18_2_0_U3744,18,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_3s_11_4_0_U3614,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_3s_11_4_0_U3628,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_3s_11_4_0_U3642,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_3s_11_4_0_U3656,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_3s_11_4_0_U3670,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_3s_11_4_0_U3684,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_3s_11_4_0_U3698,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_3s_11_4_0_U3712,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_4s_12_4_0_U3615,0,23,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_4s_12_4_0_U3629,0,23,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_4s_12_4_0_U3643,0,23,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_4s_12_4_0_U3657,0,23,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_4s_12_4_0_U3671,0,23,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_4s_12_4_0_U3685,0,23,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_4s_12_4_0_U3699,0,23,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_4s_12_4_0_U3713,0,23,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_5s_13_4_0_U3609,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_5s_13_4_0_U3613,0,26,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_5s_13_4_0_U3623,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_5s_13_4_0_U3627,0,26,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_5s_13_4_0_U3637,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_5s_13_4_0_U3641,0,26,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_5s_13_4_0_U3651,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_5s_13_4_0_U3655,0,26,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_5s_13_4_0_U3665,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_5s_13_4_0_U3669,0,26,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_5s_13_4_0_U3679,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_5s_13_4_0_U3683,0,26,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_5s_13_4_0_U3693,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_5s_13_4_0_U3697,0,26,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_5s_13_4_0_U3707,0,25,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_5s_13_4_0_U3711,0,26,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_6ns_14_4_0_U3612,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_6ns_14_4_0_U3616,0,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_6ns_14_4_0_U3626,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_6ns_14_4_0_U3630,0,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_6ns_14_4_0_U3640,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_6ns_14_4_0_U3644,0,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_6ns_14_4_0_U3654,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_6ns_14_4_0_U3658,0,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_6ns_14_4_0_U3668,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_6ns_14_4_0_U3672,0,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_6ns_14_4_0_U3682,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_6ns_14_4_0_U3686,0,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_6ns_14_4_0_U3696,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_6ns_14_4_0_U3700,0,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_6ns_14_4_0_U3710,0,22,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_6ns_14_4_0_U3714,0,20,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3617,0,28,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3620,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3631,0,28,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3634,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3645,0,28,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3648,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3659,0,28,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3662,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3673,0,28,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3676,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3687,0,28,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3690,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3701,0,28,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3704,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3715,0,28,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3718,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3721,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3723,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3725,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3727,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3729,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3731,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3733,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7ns_15_4_0_U3735,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3618,0,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3619,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3621,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3622,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3632,0,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3633,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3635,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3636,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3646,0,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3647,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3649,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3650,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3660,0,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3661,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3663,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3664,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3674,0,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3675,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3677,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3678,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3688,0,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3689,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3691,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3692,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3702,0,19,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3703,0,30,0,"",""
l1_root_channel,grp_l1_root_channel_false_17_true_s_fu_5066/mul_8s_7s_15_4_0_U3705,0,30,0,"",""
